14,221,3,6,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-01 18:28:31.000
14,221,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,221,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,222,3,6,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-15 13:00:17.000
14,222,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,222,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,223,3,8,9,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-15 18:51:35.000
14,223,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,223,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,224,3,5,8,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-06-03 11:51:56.563
14,224,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,224,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,225,3,5,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-15 16:40:50.000
14,225,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,225,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,226,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2009-05-15 17:34:11.000
14,226,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,226,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,227,3,5,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2002-01-01 21:12:49.000
14,227,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,227,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,228,3,5,8,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-15 20:37:12.000
14,228,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,228,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,229,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2002-01-01 17:44:27.000
14,229,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,229,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,230,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:26.000,WRN,2048,super.admin,2009-05-23 02:52:46.063
14,230,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,230,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,231,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-22 18:36:17.803
14,231,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,231,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,232,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-17 13:02:11.000
14,232,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,232,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,233,3,9,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-17 12:16:27.000
14,233,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,233,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,q,2008-06-21 23:06:35.000
14,234,3,10,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-23 03:24:01.877
14,234,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,234,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,235,3,7,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",super.admin,2009-05-22 21:08:26.410
14,235,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,235,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,236,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2009-05-16 21:10:04.000
14,236,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,236,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,237,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:25.000,WRN,1024,North.Chitral,2002-01-01 21:55:23.000
14,237,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,237,12,1,1,2,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
14,238,3,8,10,13,2,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",North.Chitral,2002-01-01 18:09:19.000
14,238,11,1,1,1,3,0,1900-01-01 00:00:00.000,"",2011-06-19 02:52:52.000,CLS,"",q,2008-06-21 23:06:35.000
